0 0 0 0.1 0.1
110.95 -nan -nan 0.1 0.1
111 -nan -nan 0.1 0.1
111.05 -nan -nan 0.1 0.1
111.1 -nan -nan 0.1 0.1
111.15 -nan -nan 0.1 0.1
111.2 -nan -nan 0.1 0.1
111.25 -nan -nan 0.1 0.1
111.3 -nan -nan 0.1 0.1
111.35 -nan -nan 0.1 0.1
111.4 -nan -nan 0.1 0.1
111.45 -nan -nan 0.1 0.1
111.5 -nan -nan 0.1 0.1
111.55 -nan -nan 0.1 0.1
111.6 -nan -nan 0.1 0.1
111.65 -nan -nan 0.1 0.1
111.7 -nan -nan 0.1 0.1
111.75 -nan -nan 0.1 0.1
111.8 -nan -nan 0.1 0.1
111.85 -nan -nan 0.1 0.1
111.9 -nan -nan 0.1 0.1
111.95 -nan -nan 0.1 0.1
112 -nan -nan 0.1 0.1
112.05 -nan -nan 0.1 0.1
112.1 -nan -nan 0.1 0.1
112.15 -nan -nan 0.1 0.1
112.2 -nan -nan 0.1 0.1
112.25 -nan -nan 0.1 0.1
112.3 -nan -nan 0.1 0.1
112.35 -nan -nan 0.1 0.1
112.4 -nan -nan 0.1 0.1
112.45 -nan -nan 0.1 0.1
112.5 -nan -nan 0.1 0.1
112.55 -nan -nan 0.1 0.1
112.6 -nan -nan 0.1 0.1
112.65 -nan -nan 0.1 0.1
112.7 -nan -nan 0.1 0.1
112.75 -nan -nan 0.1 0.1
112.8 -nan -nan 0.1 0.1
112.85 -nan -nan 0.1 0.1
112.9 -nan -nan 0.1 0.1
112.95 -nan -nan 0.1 0.1
113 -nan -nan 0.1 0.1
113.05 -nan -nan 0.1 0.1
113.1 -nan -nan 0.1 0.1
113.15 -nan -nan 0.1 0.1
113.2 -nan -nan 0.1 0.1
113.25 -nan -nan 0.1 0.1
113.3 -nan -nan 0.1 0.1
113.35 -nan -nan 0.1 0.1
113.4 -nan -nan 0.1 0.1
113.45 -nan -nan 0.1 0.1
113.5 -nan -nan 0.1 0.1
113.55 -nan -nan 0.1 0.1
113.6 -nan -nan 0.1 0.1
113.65 -nan -nan 0.1 0.1
113.7 -nan -nan 0.1 0.1
113.75 -nan -nan 0.1 0.1
113.8 -nan -nan 0.1 0.1
113.85 -nan -nan 0.1 0.1
113.9 -nan -nan 0.1 0.1
113.95 -nan -nan 0.1 0.1
114 -nan -nan 0.1 0.1
114.05 -nan -nan 0.1 0.1
114.1 -nan -nan 0.1 0.1
114.15 -nan -nan 0.1 0.1
114.2 -nan -nan 0.1 0.1
114.25 -nan -nan 0.1 0.1
114.3 -nan -nan 0.1 0.1
114.35 -nan -nan 0.1 0.1
114.4 -nan -nan 0.1 0.1
114.45 -nan -nan 0.1 0.1
114.5 -nan -nan 0.1 0.1
114.55 -nan -nan 0.1 0.1
114.6 -nan -nan 0.1 0.1
114.65 -nan -nan 0.1 0.1
114.7 -nan -nan 0.1 0.1
114.75 -nan -nan 0.1 0.1
114.8 -nan -nan 0.1 0.1
114.85 -nan -nan 0.1 0.1
114.9 -nan -nan 0.1 0.1
114.95 -nan -nan 0.1 0.1
115 -nan -nan 0.1 0.1
115.05 -nan -nan 0.1 0.1
115.1 -nan -nan 0.1 0.1
115.15 -nan -nan 0.1 0.1
115.2 -nan -nan 0.1 0.1
115.25 -nan -nan 0.1 0.1
115.3 -nan -nan 0.1 0.1
115.35 -nan -nan 0.1 0.1
115.4 -nan -nan 0.1 0.1
115.45 -nan -nan 0.1 0.1
115.5 -nan -nan 0.1 0.1
115.55 -nan -nan 0.1 0.1
115.6 -nan -nan 0.1 0.1
115.65 -nan -nan 0.1 0.1
115.7 -nan -nan 0.1 0.1
115.75 -nan -nan 0.1 0.1
115.8 -nan -nan 0.1 0.1
115.85 -nan -nan 0.1 0.1
115.9 -nan -nan 0.1 0.1
115.95 -nan -nan 0.1 0.1
116 -nan -nan 0.1 0.1
116.05 -nan -nan 0.1 0.1
116.1 -nan -nan 0.1 0.1
116.15 -nan -nan 0.1 0.1
116.2 -nan -nan 0.1 0.1
116.25 -nan -nan 0.1 0.1
116.3 -nan -nan 0.1 0.1
116.35 -nan -nan 0.1 0.1
116.4 -nan -nan 0.1 0.1
116.45 -nan -nan 0.1 0.1
116.5 -nan -nan 0.1 0.1
116.55 -nan -nan 0.1 0.1
116.6 -nan -nan 0.1 0.1
116.65 -nan -nan 0.1 0.1
116.7 -nan -nan 0.1 0.1
116.75 -nan -nan 0.1 0.1
116.8 -nan -nan 0.1 0.1
116.85 -nan -nan 0.1 0.1
116.9 -nan -nan 0.1 0.1
116.95 -nan -nan 0.1 0.1
117 -nan -nan 0.1 0.1
117.05 -nan -nan 0.1 0.1
117.1 -nan -nan 0.1 0.1
117.15 -nan -nan 0.1 0.1
117.2 -nan -nan 0.1 0.1
117.25 -nan -nan 0.1 0.1
117.3 -nan -nan 0.1 0.1
117.35 -nan -nan 0.1 0.1
117.4 -nan -nan 0.1 0.1
117.45 -nan -nan 0.1 0.1
117.5 -nan -nan 0.1 0.1
117.55 -nan -nan 0.1 0.1
117.6 -nan -nan 0.1 0.1
117.65 -nan -nan 0.1 0.1
117.7 -nan -nan 0.1 0.1
117.75 -nan -nan 0.1 0.1
117.8 -nan -nan 0.1 0.1
117.85 -nan -nan 0.1 0.1
117.9 -nan -nan 0.1 0.1
117.95 -nan -nan 0.1 0.1
118 -nan -nan 0.1 0.1
118.05 -nan -nan 0.1 0.1
118.1 -nan -nan 0.1 0.1
118.15 -nan -nan 0.1 0.1
118.2 -nan -nan 0.1 0.1
118.25 -nan -nan 0.1 0.1
118.3 -nan -nan 0.1 0.1
118.35 -nan -nan 0.1 0.1
118.4 -nan -nan 0.1 0.1
118.45 -nan -nan 0.1 0.1
118.5 -nan -nan 0.1 0.1
118.55 -nan -nan 0.1 0.1
118.6 -nan -nan 0.1 0.1
118.65 -nan -nan 0.1 0.1
118.7 -nan -nan 0.1 0.1
118.75 -nan -nan 0.1 0.1
118.8 -nan -nan 0.1 0.1
118.85 -nan -nan 0.1 0.1
118.9 -nan -nan 0.1 0.1
118.95 -nan -nan 0.1 0.1
119 -nan -nan 0.1 0.1
119.05 -nan -nan 0.1 0.1
119.1 -nan -nan 0.1 0.1
119.15 -nan -nan 0.1 0.1
119.2 -nan -nan 0.1 0.1
119.25 -nan -nan 0.1 0.1
119.3 -nan -nan 0.1 0.1
119.35 -nan -nan 0.1 0.1
119.4 -nan -nan 0.1 0.1
119.45 -nan -nan 0.1 0.1
119.5 -nan -nan 0.1 0.1
119.55 -nan -nan 0.1 0.1
119.6 -nan -nan 0.1 0.1
119.65 -nan -nan 0.1 0.1
119.7 -nan -nan 0.1 0.1
119.75 -nan -nan 0.1 0.1
119.8 -nan -nan 0.1 0.1
119.85 -nan -nan 0.1 0.1
119.9 -nan -nan 0.1 0.1
119.95 -nan -nan 0.1 0.1
120 -nan -nan 0.1 0.1
120.05 -nan -nan 0.1 0.1
120.1 -nan -nan 0.1 0.1
120.15 -nan -nan 0.1 0.1
120.2 -nan -nan 0.1 0.1
120.25 -nan -nan 0.1 0.1
120.3 -nan -nan 0.1 0.1
120.35 -nan -nan 0.1 0.1
120.4 -nan -nan 0.1 0.1
120.45 -nan -nan 0.1 0.1
120.5 -nan -nan 0.1 0.1
120.55 -nan -nan 0.1 0.1
120.6 -nan -nan 0.1 0.1
120.65 -nan -nan 0.1 0.1
120.7 -nan -nan 0.1 0.1
120.75 -nan -nan 0.1 0.1
120.8 -nan -nan 0.1 0.1
120.85 -nan -nan 0.1 0.1
120.9 -nan -nan 0.1 0.1
120.95 -nan -nan 0.1 0.1
121 -nan -nan 0.1 0.1
121.05 -nan -nan 0.1 0.1
121.1 -nan -nan 0.1 0.1
121.15 -nan -nan 0.1 0.1
121.2 -nan -nan 0.1 0.1
121.25 -nan -nan 0.1 0.1
121.3 -nan -nan 0.1 0.1
121.35 -nan -nan 0.1 0.1
121.4 -nan -nan 0.1 0.1
121.45 -nan -nan 0.1 0.1
121.5 -nan -nan 0.1 0.1
121.55 -nan -nan 0.1 0.1
121.6 -nan -nan 0.1 0.1
121.65 -nan -nan 0.1 0.1
121.7 -nan -nan 0.1 0.1
121.75 -nan -nan 0.1 0.1
121.8 -nan -nan 0.1 0.1
121.85 -nan -nan 0.1 0.1
121.9 -nan -nan 0.1 0.1
121.95 -nan -nan 0.1 0.1
122 -nan -nan 0.1 0.1
122.05 -nan -nan 0.1 0.1
122.1 -nan -nan 0.1 0.1
122.15 -nan -nan 0.1 0.1
122.2 -nan -nan 0.1 0.1
122.25 -nan -nan 0.1 0.1
122.3 -nan -nan 0.1 0.1
122.35 -nan -nan 0.1 0.1
122.4 -nan -nan 0.1 0.1
122.45 -nan -nan 0.1 0.1
122.5 -nan -nan 0.1 0.1
122.55 -nan -nan 0.1 0.1
122.6 -nan -nan 0.1 0.1
122.65 -nan -nan 0.1 0.1
122.7 -nan -nan 0.1 0.1
122.75 -nan -nan 0.1 0.1
122.8 -nan -nan 0.1 0.1
122.85 -nan -nan 0.1 0.1
122.9 -nan -nan 0.1 0.1
122.95 -nan -nan 0.1 0.1
123 -nan -nan 0.1 0.1
123.05 -nan -nan 0.1 0.1
123.1 -nan -nan 0.1 0.1
123.15 -nan -nan 0.1 0.1
123.2 -nan -nan 0.1 0.1
123.25 -nan -nan 0.1 0.1
123.3 -nan -nan 0.1 0.1
123.35 -nan -nan 0.1 0.1
123.4 -nan -nan 0.1 0.1
123.45 -nan -nan 0.1 0.1
123.5 -nan -nan 0.1 0.1
123.55 -nan -nan 0.1 0.1
123.6 -nan -nan 0.1 0.1
123.65 -nan -nan 0.1 0.1
123.7 -nan -nan 0.1 0.1
123.75 -nan -nan 0.1 0.1
123.8 -nan -nan 0.1 0.1
123.85 -nan -nan 0.1 0.1
123.9 -nan -nan 0.1 0.1
123.95 -nan -nan 0.1 0.1
124 -nan -nan 0.1 0.1
124.05 -nan -nan 0.1 0.1
124.1 -nan -nan 0.1 0.1
124.15 -nan -nan 0.1 0.1
124.2 -nan -nan 0.1 0.1
124.25 -nan -nan 0.1 0.1
124.3 -nan -nan 0.1 0.1
124.35 -nan -nan 0.1 0.1
124.4 -nan -nan 0.1 0.1
124.45 -nan -nan 0.1 0.1
124.5 -nan -nan 0.1 0.1
124.55 -nan -nan 0.1 0.1
124.6 -nan -nan 0.1 0.1
124.65 -nan -nan 0.1 0.1
124.7 -nan -nan 0.1 0.1
124.75 -nan -nan 0.1 0.1
124.8 -nan -nan 0.1 0.1
124.85 -nan -nan 0.1 0.1
124.9 -nan -nan 0.1 0.1
124.95 -nan -nan 0.1 0.1
125 -nan -nan 0.1 0.1
125.05 -nan -nan 0.1 0.1
125.1 -nan -nan 0.1 0.1
125.15 -nan -nan 0.1 0.1
125.2 -nan -nan 0.1 0.1
125.25 -nan -nan 0.1 0.1
125.3 -nan -nan 0.1 0.1
125.35 -nan -nan 0.1 0.1
125.4 -nan -nan 0.1 0.1
125.45 -nan -nan 0.1 0.1
125.5 -nan -nan 0.1 0.1
125.55 -nan -nan 0.1 0.1
125.6 -nan -nan 0.1 0.1
125.65 -nan -nan 0.1 0.1
125.7 -nan -nan 0.1 0.1
125.75 -nan -nan 0.1 0.1
125.8 -nan -nan 0.1 0.1
125.85 -nan -nan 0.1 0.1
125.9 -nan -nan 0.1 0.1
125.95 -nan -nan 0.1 0.1
126 -nan -nan 0.1 0.1
126.05 -nan -nan 0.1 0.1
126.1 -nan -nan 0.1 0.1
126.15 -nan -nan 0.1 0.1
126.2 -nan -nan 0.1 0.1
126.25 -nan -nan 0.1 0.1
126.3 -nan -nan 0.1 0.1
126.35 -nan -nan 0.1 0.1
126.4 -nan -nan 0.1 0.1
126.45 -nan -nan 0.1 0.1
126.5 -nan -nan 0.1 0.1
126.55 -nan -nan 0.1 0.1
126.6 -nan -nan 0.1 0.1
126.65 -nan -nan 0.1 0.1
126.7 -nan -nan 0.1 0.1
126.75 -nan -nan 0.1 0.1
126.8 -nan -nan 0.1 0.1
126.85 -nan -nan 0.1 0.1
126.9 -nan -nan 0.1 0.1
126.95 -nan -nan 0.1 0.1
127 -nan -nan 0.1 0.1
127.05 -nan -nan 0.1 0.1
127.1 -nan -nan 0.1 0.1
127.15 -nan -nan 0.1 0.1
127.2 -nan -nan 0.1 0.1
127.25 -nan -nan 0.1 0.1
127.3 -nan -nan 0.1 0.1
127.35 -nan -nan 0.1 0.1
127.4 -nan -nan 0.1 0.1
127.45 -nan -nan 0.1 0.1
127.5 -nan -nan 0.1 0.1
127.55 -nan -nan 0.1 0.1
127.6 -nan -nan 0.1 0.1
127.65 -nan -nan 0.1 0.1
127.7 -nan -nan 0.1 0.1
127.75 -nan -nan 0.1 0.1
127.8 -nan -nan 0.1 0.1
127.85 -nan -nan 0.1 0.1
127.9 -nan -nan 0.1 0.1
127.95 -nan -nan 0.1 0.1
128 -nan -nan 0.1 0.1
128.05 -nan -nan 0.1 0.1
128.1 -nan -nan 0.1 0.1
128.15 -nan -nan 0.1 0.1
128.2 -nan -nan 0.1 0.1
128.25 -nan -nan 0.1 0.1
128.3 -nan -nan 0.1 0.1
128.35 -nan -nan 0.1 0.1
128.4 -nan -nan 0.1 0.1
128.45 -nan -nan 0.1 0.1
128.5 -nan -nan 0.1 0.1
128.55 -nan -nan 0.1 0.1
128.6 -nan -nan 0.1 0.1
128.65 -nan -nan 0.1 0.1
128.7 -nan -nan 0.1 0.1
128.75 -nan -nan 0.1 0.1
128.8 -nan -nan 0.1 0.1
128.85 -nan -nan 0.1 0.1
128.9 -nan -nan 0.1 0.1
128.95 -nan -nan 0.1 0.1
129 -nan -nan 0.1 0.1
129.05 -nan -nan 0.1 0.1
129.1 -nan -nan 0.1 0.1
129.15 -nan -nan 0.1 0.1
129.2 -nan -nan 0.1 0.1
129.25 -nan -nan 0.1 0.1
129.3 -nan -nan 0.1 0.1
129.35 -nan -nan 0.1 0.1
129.4 -nan -nan 0.1 0.1
129.45 -nan -nan 0.1 0.1
129.5 -nan -nan 0.1 0.1
129.55 -nan -nan 0.1 0.1
129.6 -nan -nan 0.1 0.1
129.65 -nan -nan 0.1 0.1
129.7 -nan -nan 0.1 0.1
129.75 -nan -nan 0.1 0.1
129.8 -nan -nan 0.1 0.1
129.85 -nan -nan 0.1 0.1
129.9 -nan -nan 0.1 0.1
129.95 -nan -nan 0.1 0.1
130 -nan -nan 0.1 0.1
130.05 -nan -nan 0.1 0.1
130.1 -nan -nan 0.1 0.1
130.15 -nan -nan 0.1 0.1
130.2 -nan -nan 0.1 0.1
130.25 -nan -nan 0.1 0.1
130.3 -nan -nan 0.1 0.1
130.35 -nan -nan 0.1 0.1
130.4 -nan -nan 0.1 0.1
130.45 -nan -nan 0.1 0.1
130.5 -nan -nan 0.1 0.1
130.55 -nan -nan 0.1 0.1
130.6 -nan -nan 0.1 0.1
130.65 -nan -nan 0.1 0.1
130.7 -nan -nan 0.1 0.1
130.75 -nan -nan 0.1 0.1
130.8 -nan -nan 0.1 0.1
130.85 -nan -nan 0.1 0.1
130.9 -nan -nan 0.1 0.1
130.95 -nan -nan 0.1 0.1
131 -nan -nan 0.1 0.1
131.05 -nan -nan 0.1 0.1
131.1 -nan -nan 0.1 0.1
131.15 -nan -nan 0.1 0.1
131.2 -nan -nan 0.1 0.1
131.25 -nan -nan 0.1 0.1
131.3 -nan -nan 0.1 0.1
131.35 -nan -nan 0.1 0.1
131.4 -nan -nan 0.1 0.1
131.45 -nan -nan 0.1 0.1
131.5 -nan -nan 0.1 0.1
131.55 -nan -nan 0.1 0.1
131.6 -nan -nan 0.1 0.1
131.65 -nan -nan 0.1 0.1
131.7 -nan -nan 0.1 0.1
131.75 -nan -nan 0.1 0.1
131.8 -nan -nan 0.1 0.1
131.85 -nan -nan 0.1 0.1
131.9 -nan -nan 0.1 0.1
131.95 -nan -nan 0.1 0.1
132 -nan -nan 0.1 0.1
132.05 -nan -nan 0.1 0.1
132.1 -nan -nan 0.1 0.1
132.15 -nan -nan 0.1 0.1
132.2 -nan -nan 0.1 0.1
132.25 -nan -nan 0.1 0.1
132.3 -nan -nan 0.1 0.1
132.35 -nan -nan 0.1 0.1
132.4 -nan -nan 0.1 0.1
132.45 -nan -nan 0.1 0.1
132.5 -nan -nan 0.1 0.1
132.55 -nan -nan 0.1 0.1
132.6 -nan -nan 0.1 0.1
132.65 -nan -nan 0.1 0.1
132.7 -nan -nan 0.1 0.1
132.75 -nan -nan 0.1 0.1
132.8 -nan -nan 0.1 0.1
132.85 -nan -nan 0.1 0.1
132.9 -nan -nan 0.1 0.1
132.95 -nan -nan 0.1 0.1
133 -nan -nan 0.1 0.1
133.05 -nan -nan 0.1 0.1
133.1 -nan -nan 0.1 0.1
133.15 -nan -nan 0.1 0.1
133.2 -nan -nan 0.1 0.1
133.25 -nan -nan 0.1 0.1
133.3 -nan -nan 0.1 0.1
133.35 -nan -nan 0.1 0.1
133.4 -nan -nan 0.1 0.1
133.45 -nan -nan 0.1 0.1
133.5 -nan -nan 0.1 0.1
133.55 -nan -nan 0.1 0.1
133.6 -nan -nan 0.1 0.1
133.65 -nan -nan 0.1 0.1
133.7 -nan -nan 0.1 0.1
133.75 -nan -nan 0.1 0.1
133.8 -nan -nan 0.1 0.1
133.85 -nan -nan 0.1 0.1
133.9 -nan -nan 0.1 0.1
133.95 -nan -nan 0.1 0.1
134 -nan -nan 0.1 0.1
134.05 -nan -nan 0.1 0.1
134.1 -nan -nan 0.1 0.1
134.15 -nan -nan 0.1 0.1
134.2 -nan -nan 0.1 0.1
134.25 -nan -nan 0.1 0.1
134.3 -nan -nan 0.1 0.1
134.35 -nan -nan 0.1 0.1
134.4 -nan -nan 0.1 0.1
134.45 -nan -nan 0.1 0.1
134.5 -nan -nan 0.1 0.1
134.55 -nan -nan 0.1 0.1
134.6 -nan -nan 0.1 0.1
134.65 -nan -nan 0.1 0.1
134.7 -nan -nan 0.1 0.1
134.75 -nan -nan 0.1 0.1
134.8 -nan -nan 0.1 0.1
134.85 -nan -nan 0.1 0.1
134.9 -nan -nan 0.1 0.1
134.95 -nan -nan 0.1 0.1
135 -nan -nan 0.1 0.1
135.05 -nan -nan 0.1 0.1
135.1 -nan -nan 0.1 0.1
135.15 -nan -nan 0.1 0.1
135.2 -nan -nan 0.1 0.1
135.25 -nan -nan 0.1 0.1
135.3 -nan -nan 0.1 0.1
135.35 -nan -nan 0.1 0.1
135.4 -nan -nan 0.1 0.1
135.45 -nan -nan 0.1 0.1
135.5 -nan -nan 0.1 0.1
135.55 -nan -nan 0.1 0.1
135.6 -nan -nan 0.1 0.1
135.65 -nan -nan 0.1 0.1
135.7 -nan -nan 0.1 0.1
135.75 -nan -nan 0.1 0.1
135.8 -nan -nan 0.1 0.1
135.85 -nan -nan 0.1 0.1
135.9 -nan -nan 0.1 0.1
135.95 -nan -nan 0.1 0.1
136 -nan -nan 0.1 0.1
136.05 -nan -nan 0.1 0.1
136.1 -nan -nan 0.1 0.1
136.15 -nan -nan 0.1 0.1
136.2 -nan -nan 0.1 0.1
136.25 -nan -nan 0.1 0.1
136.3 -nan -nan 0.1 0.1
136.35 -nan -nan 0.1 0.1
136.4 -nan -nan 0.1 0.1
136.45 -nan -nan 0.1 0.1
136.5 -nan -nan 0.1 0.1
136.55 -nan -nan 0.1 0.1
136.6 -nan -nan 0.1 0.1
136.65 -nan -nan 0.1 0.1
136.7 -nan -nan 0.1 0.1
136.75 -nan -nan 0.1 0.1
136.8 -nan -nan 0.1 0.1
136.85 -nan -nan 0.1 0.1
136.9 -nan -nan 0.1 0.1
136.95 -nan -nan 0.1 0.1
137 -nan -nan 0.1 0.1
137.05 -nan -nan 0.1 0.1
137.1 -nan -nan 0.1 0.1
137.15 -nan -nan 0.1 0.1
137.2 -nan -nan 0.1 0.1
137.25 -nan -nan 0.1 0.1
137.3 -nan -nan 0.1 0.1
137.35 -nan -nan 0.1 0.1
137.4 -nan -nan 0.1 0.1
137.45 -nan -nan 0.1 0.1
137.5 -nan -nan 0.1 0.1
137.55 -nan -nan 0.1 0.1
137.6 -nan -nan 0.1 0.1
137.65 -nan -nan 0.1 0.1
137.7 -nan -nan 0.1 0.1
137.75 -nan -nan 0.1 0.1
137.8 -nan -nan 0.1 0.1
137.85 -nan -nan 0.1 0.1
137.9 -nan -nan 0.1 0.1
137.95 -nan -nan 0.1 0.1
138 -nan -nan 0.1 0.1
138.05 -nan -nan 0.1 0.1
138.1 -nan -nan 0.1 0.1
138.15 -nan -nan 0.1 0.1
138.2 -nan -nan 0.1 0.1
138.25 -nan -nan 0.1 0.1
138.3 -nan -nan 0.1 0.1
138.35 -nan -nan 0.1 0.1
138.4 -nan -nan 0.1 0.1
138.45 -nan -nan 0.1 0.1
138.5 -nan -nan 0.1 0.1
138.55 -nan -nan 0.1 0.1
138.6 -nan -nan 0.1 0.1
138.65 -nan -nan 0.1 0.1
138.7 -nan -nan 0.1 0.1
138.75 -nan -nan 0.1 0.1
138.8 -nan -nan 0.1 0.1
138.85 -nan -nan 0.1 0.1
138.9 -nan -nan 0.1 0.1
138.95 -nan -nan 0.1 0.1
139 -nan -nan 0.1 0.1
139.05 -nan -nan 0.1 0.1
139.1 -nan -nan 0.1 0.1
139.15 -nan -nan 0.1 0.1
139.2 -nan -nan 0.1 0.1
139.25 -nan -nan 0.1 0.1
139.3 -nan -nan 0.1 0.1
139.35 -nan -nan 0.1 0.1
139.4 -nan -nan 0.1 0.1
139.45 -nan -nan 0.1 0.1
139.5 -nan -nan 0.1 0.1
139.55 -nan -nan 0.1 0.1
139.6 -nan -nan 0.1 0.1
139.65 -nan -nan 0.1 0.1
139.7 -nan -nan 0.1 0.1
139.75 -nan -nan 0.1 0.1
139.8 -nan -nan 0.1 0.1
139.85 -nan -nan 0.1 0.1
139.9 -nan -nan 0.1 0.1
139.95 -nan -nan 0.1 0.1
140 -nan -nan 0.1 0.1
140.05 -nan -nan 0.1 0.1
140.1 -nan -nan 0.1 0.1
140.15 -nan -nan 0.1 0.1
140.2 -nan -nan 0.1 0.1
140.25 -nan -nan 0.1 0.1
140.3 -nan -nan 0.1 0.1
140.35 -nan -nan 0.1 0.1
140.4 -nan -nan 0.1 0.1
140.45 -nan -nan 0.1 0.1
140.5 -nan -nan 0.1 0.1
140.55 -nan -nan 0.1 0.1
140.6 -nan -nan 0.1 0.1
140.65 -nan -nan 0.1 0.1
140.7 -nan -nan 0.1 0.1
140.75 -nan -nan 0.1 0.1
140.8 -nan -nan 0.1 0.1
140.85 -nan -nan 0.1 0.1
140.9 -nan -nan 0.1 0.1
140.95 -nan -nan 0.1 0.1
141 -nan -nan 0.1 0.1
141.05 -nan -nan 0.1 0.1
141.1 -nan -nan 0.1 0.1
141.15 -nan -nan 0.1 0.1
141.2 -nan -nan 0.1 0.1
141.25 -nan -nan 0.1 0.1
141.3 -nan -nan 0.1 0.1
141.35 -nan -nan 0.1 0.1
141.4 -nan -nan 0.1 0.1
141.45 -nan -nan 0.1 0.1
141.5 -nan -nan 0.1 0.1
141.55 -nan -nan 0.1 0.1
141.6 -nan -nan 0.1 0.1
141.65 -nan -nan 0.1 0.1
141.7 -nan -nan 0.1 0.1
141.75 -nan -nan 0.1 0.1
141.8 -nan -nan 0.1 0.1
141.85 -nan -nan 0.1 0.1
141.9 -nan -nan 0.1 0.1
141.95 -nan -nan 0.1 0.1
142 -nan -nan 0.1 0.1
142.05 -nan -nan 0.1 0.1
142.1 -nan -nan 0.1 0.1
142.15 -nan -nan 0.1 0.1
142.2 -nan -nan 0.1 0.1
142.25 -nan -nan 0.1 0.1
142.3 -nan -nan 0.1 0.1
142.35 -nan -nan 0.1 0.1
142.4 -nan -nan 0.1 0.1
142.45 -nan -nan 0.1 0.1
142.5 -nan -nan 0.1 0.1
142.55 -nan -nan 0.1 0.1
142.6 -nan -nan 0.1 0.1
142.65 -nan -nan 0.1 0.1
142.7 -nan -nan 0.1 0.1
142.75 -nan -nan 0.1 0.1
142.8 -nan -nan 0.1 0.1
142.85 -nan -nan 0.1 0.1
142.9 -nan -nan 0.1 0.1
142.95 -nan -nan 0.1 0.1
143 -nan -nan 0.1 0.1
143.05 -nan -nan 0.1 0.1
143.1 -nan -nan 0.1 0.1
143.15 -nan -nan 0.1 0.1
143.2 -nan -nan 0.1 0.1
143.25 -nan -nan 0.1 0.1
143.3 -nan -nan 0.1 0.1
143.35 -nan -nan 0.1 0.1
143.4 -nan -nan 0.1 0.1
143.45 -nan -nan 0.1 0.1
143.5 -nan -nan 0.1 0.1
143.55 -nan -nan 0.1 0.1
143.6 -nan -nan 0.1 0.1
143.65 -nan -nan 0.1 0.1
143.7 -nan -nan 0.1 0.1
143.75 -nan -nan 0.1 0.1
143.8 -nan -nan 0.1 0.1
143.85 -nan -nan 0.1 0.1
143.9 -nan -nan 0.1 0.1
143.95 -nan -nan 0.1 0.1
144 -nan -nan 0.1 0.1
144.05 -nan -nan 0.1 0.1
144.1 -nan -nan 0.1 0.1
144.15 -nan -nan 0.1 0.1
144.2 -nan -nan 0.1 0.1
144.25 -nan -nan 0.1 0.1
144.3 -nan -nan 0.1 0.1
144.35 -nan -nan 0.1 0.1
144.4 -nan -nan 0.1 0.1
144.45 -nan -nan 0.1 0.1
144.5 -nan -nan 0.1 0.1
144.55 -nan -nan 0.1 0.1
144.6 -nan -nan 0.1 0.1
144.65 -nan -nan 0.1 0.1
144.7 -nan -nan 0.1 0.1
144.75 -nan -nan 0.1 0.1
144.8 -nan -nan 0.1 0.1
144.85 -nan -nan 0.1 0.1
144.9 -nan -nan 0.1 0.1
144.95 -nan -nan 0.1 0.1
145 -nan -nan 0.1 0.1
145.05 -nan -nan 0.1 0.1
145.1 -nan -nan 0.1 0.1
145.15 -nan -nan 0.1 0.1
145.2 -nan -nan 0.1 0.1
145.25 -nan -nan 0.1 0.1
145.3 -nan -nan 0.1 0.1
145.35 -nan -nan 0.1 0.1
145.4 -nan -nan 0.1 0.1
145.45 -nan -nan 0.1 0.1
145.5 -nan -nan 0.1 0.1
145.55 -nan -nan 0.1 0.1
145.6 -nan -nan 0.1 0.1
145.65 -nan -nan 0.1 0.1
145.7 -nan -nan 0.1 0.1
145.75 -nan -nan 0.1 0.1
145.8 -nan -nan 0.1 0.1
145.85 -nan -nan 0.1 0.1
145.9 -nan -nan 0.1 0.1
145.95 -nan -nan 0.1 0.1
146 -nan -nan 0.1 0.1
146.05 -nan -nan 0.1 0.1
146.1 -nan -nan 0.1 0.1
146.15 -nan -nan 0.1 0.1
146.2 -nan -nan 0.1 0.1
146.25 -nan -nan 0.1 0.1
146.3 -nan -nan 0.1 0.1
146.35 -nan -nan 0.1 0.1
146.4 -nan -nan 0.1 0.1
146.45 -nan -nan 0.1 0.1
146.5 -nan -nan 0.1 0.1
146.55 -nan -nan 0.1 0.1
146.6 -nan -nan 0.1 0.1
146.65 -nan -nan 0.1 0.1
146.7 -nan -nan 0.1 0.1
146.75 -nan -nan 0.1 0.1
146.8 -nan -nan 0.1 0.1
146.85 -nan -nan 0.1 0.1
146.9 -nan -nan 0.1 0.1
146.95 -nan -nan 0.1 0.1
147 -nan -nan 0.1 0.1
147.05 -nan -nan 0.1 0.1
147.1 -nan -nan 0.1 0.1
147.15 -nan -nan 0.1 0.1
147.2 -nan -nan 0.1 0.1
147.25 -nan -nan 0.1 0.1
147.3 -nan -nan 0.1 0.1
147.35 -nan -nan 0.1 0.1
147.4 -nan -nan 0.1 0.1
147.45 -nan -nan 0.1 0.1
147.5 -nan -nan 0.1 0.1
147.55 -nan -nan 0.1 0.1
147.6 -nan -nan 0.1 0.1
147.65 -nan -nan 0.1 0.1
147.7 -nan -nan 0.1 0.1
147.75 -nan -nan 0.1 0.1
147.8 -nan -nan 0.1 0.1
147.85 -nan -nan 0.1 0.1
147.9 -nan -nan 0.1 0.1
